3.7340000000000000e+00	4.5238300000000002e-02
3.7340101010101008e+00	4.5211599999999998e-02
3.7340202020202020e+00	4.5185099999999999e-02
3.7340303030303028e+00	4.5158600000000000e-02
3.7340404040404040e+00	4.5132300000000000e-02
3.7340505050505048e+00	4.5106100000000003e-02
3.7340606060606061e+00	4.5080000000000002e-02
3.7340707070707069e+00	4.5053999999999997e-02
3.7340808080808081e+00	4.5028199999999997e-02
3.7340909090909089e+00	4.5002500000000001e-02
3.7341010101010101e+00	4.4977000000000003e-02
3.7341111111111109e+00	4.4951600000000001e-02
3.7341212121212122e+00	4.4926500000000001e-02
3.7341313131313130e+00	4.4901499999999997e-02
3.7341414141414142e+00	4.4876699999999999e-02
3.7341515151515150e+00	4.4852099999999999e-02
3.7341616161616162e+00	4.4827800000000001e-02
3.7341717171717170e+00	4.4803700000000002e-02
3.7341818181818183e+00	4.4779899999999997e-02
3.7341919191919191e+00	4.4756299999999999e-02
3.7342020202020203e+00	4.4733099999999998e-02
3.7342121212121211e+00	4.4710300000000001e-02
3.7342222222222223e+00	4.4687800000000000e-02
3.7342323232323231e+00	4.4665700000000003e-02
3.7342424242424244e+00	4.4644099999999999e-02
3.7342525252525252e+00	4.4623000000000003e-02
3.7342626262626264e+00	4.4602599999999999e-02
3.7342727272727272e+00	4.4582700000000003e-02
3.7342828282828284e+00	4.4563600000000002e-02
3.7342929292929292e+00	4.4545300000000003e-02
3.7343030303030305e+00	4.4527999999999998e-02
3.7343131313131313e+00	4.4511799999999997e-02
3.7343232323232325e+00	4.4496800000000003e-02
3.7343333333333333e+00	4.4483399999999999e-02
3.7343434343434341e+00	4.4471700000000003e-02
3.7343535353535353e+00	4.4462200000000000e-02
3.7343636363636361e+00	4.4455200000000000e-02
3.7343737373737373e+00	4.4451400000000002e-02
3.7343838383838381e+00	4.4451499999999998e-02
3.7343939393939394e+00	4.4456700000000002e-02
3.7344040404040402e+00	4.4468300000000002e-02
3.7344141414141414e+00	4.4488600000000003e-02
3.7344242424242422e+00	4.4520700000000003e-02
3.7344343434343434e+00	4.4569800000000000e-02
3.7344444444444442e+00	4.4644400000000001e-02
3.7344545454545455e+00	4.4759500000000001e-02
3.7344646464646463e+00	4.4945600000000002e-02
3.7344747474747475e+00	4.5273500000000001e-02
3.7344848484848483e+00	4.5955200000000002e-02
3.7344949494949495e+00	4.8044700000000003e-02
3.7345050505050503e+00	2.7882299999999999e-01
3.7345151515151516e+00	3.9448900000000002e-02
3.7345252525252524e+00	4.1574800000000002e-02
3.7345353535353536e+00	4.2263400000000000e-02
3.7345454545454544e+00	4.2594000000000000e-02
3.7345555555555556e+00	4.2781399999999997e-02
3.7345656565656564e+00	4.2897499999999998e-02
3.7345757575757577e+00	4.2972799999999998e-02
3.7345858585858585e+00	4.3022600000000001e-02
3.7345959595959597e+00	4.3055400000000001e-02
3.7346060606060605e+00	4.3076400000000001e-02
3.7346161616161617e+00	4.3088700000000001e-02
3.7346262626262625e+00	4.3094599999999997e-02
3.7346363636363638e+00	4.3095500000000002e-02
3.7346464646464645e+00	4.3092600000000002e-02
3.7346565656565658e+00	4.3086500000000000e-02
3.7346666666666666e+00	4.3077999999999998e-02
3.7346767676767674e+00	4.3067300000000003e-02
3.7346868686868686e+00	4.3055000000000003e-02
3.7346969696969694e+00	4.3041200000000002e-02
3.7347070707070706e+00	4.3026099999999998e-02
3.7347171717171714e+00	4.3010100000000002e-02
3.7347272727272727e+00	4.2993099999999999e-02
3.7347373737373735e+00	4.2975399999999997e-02
3.7347474747474747e+00	4.2957000000000002e-02
3.7347575757575755e+00	4.2937999999999997e-02
3.7347676767676767e+00	4.2918499999999998e-02
3.7347777777777775e+00	4.2898499999999999e-02
3.7347878787878788e+00	4.2878100000000002e-02
3.7347979797979796e+00	4.2857300000000001e-02
3.7348080808080808e+00	4.2836300000000001e-02
3.7348181818181816e+00	4.2814900000000003e-02
3.7348282828282828e+00	4.2793299999999999e-02
3.7348383838383836e+00	4.2771499999999997e-02
3.7348484848484849e+00	4.2749400000000000e-02
3.7348585858585857e+00	4.2727200000000000e-02
3.7348686868686869e+00	4.2704800000000001e-02
3.7348787878787877e+00	4.2682199999999997e-02
3.7348888888888889e+00	4.2659500000000003e-02
3.7348989898989897e+00	4.2636700000000000e-02
3.7349090909090910e+00	4.2613699999999997e-02
3.7349191919191917e+00	4.2590700000000002e-02
3.7349292929292930e+00	4.2567500000000001e-02
3.7349393939393938e+00	4.2544300000000000e-02
3.7349494949494950e+00	4.2521000000000003e-02
3.7349595959595958e+00	4.2497600000000003e-02
3.7349696969696971e+00	4.2474100000000001e-02
3.7349797979797978e+00	4.2450599999999998e-02
3.7349898989898991e+00	4.2426999999999999e-02
3.7349999999999999e+00	4.2403400000000001e-02
