3.7340000000000000e+00	2.3090900000000002e-03
3.7340040040040039e+00	2.3124500000000002e-03
3.7340080080080078e+00	2.3158200000000001e-03
3.7340120120120122e+00	2.3192099999999999e-03
3.7340160160160161e+00	2.3226100000000001e-03
3.7340200200200200e+00	2.3260199999999998e-03
3.7340240240240239e+00	2.3294399999999999e-03
3.7340280280280278e+00	2.3328699999999999e-03
3.7340320320320322e+00	2.3363199999999998e-03
3.7340360360360361e+00	2.3397800000000001e-03
3.7340400400400400e+00	2.3432499999999998e-03
3.7340440440440439e+00	2.3467399999999999e-03
3.7340480480480482e+00	2.3502400000000000e-03
3.7340520520520522e+00	2.3537499999999999e-03
3.7340560560560561e+00	2.3572699999999999e-03
3.7340600600600600e+00	2.3608100000000001e-03
3.7340640640640639e+00	2.3643599999999998e-03
3.7340680680680682e+00	2.3679199999999999e-03
3.7340720720720721e+00	2.3714999999999999e-03
3.7340760760760761e+00	2.3750899999999998e-03
3.7340800800800800e+00	2.3787000000000001e-03
3.7340840840840839e+00	2.3823099999999999e-03
3.7340880880880882e+00	2.3859500000000000e-03
3.7340920920920921e+00	2.3895900000000000e-03
3.7340960960960961e+00	2.3932500000000000e-03
3.7341001001001000e+00	2.3969299999999998e-03
3.7341041041041039e+00	2.4006100000000001e-03
3.7341081081081082e+00	2.4043200000000002e-03
3.7341121121121121e+00	2.4080299999999998e-03
3.7341161161161160e+00	2.4117700000000001e-03
3.7341201201201200e+00	2.4155100000000001e-03
3.7341241241241243e+00	2.4192699999999998e-03
3.7341281281281282e+00	2.4230499999999999e-03
3.7341321321321321e+00	2.4268400000000000e-03
3.7341361361361360e+00	2.4306499999999999e-03
3.7341401401401400e+00	2.4344700000000002e-03
3.7341441441441443e+00	2.4383100000000000e-03
3.7341481481481482e+00	2.4421600000000001e-03
3.7341521521521521e+00	2.4460300000000001e-03
3.7341561561561560e+00	2.4499100000000000e-03
3.7341601601601599e+00	2.4538099999999998e-03
3.7341641641641643e+00	2.4577300000000000e-03
3.7341681681681682e+00	2.4616600000000001e-03
3.7341721721721721e+00	2.4656100000000000e-03
3.7341761761761760e+00	2.4695699999999999e-03
3.7341801801801804e+00	2.4735500000000001e-03
3.7341841841841843e+00	2.4775499999999998e-03
3.7341881881881882e+00	2.4815700000000002e-03
3.7341921921921921e+00	2.4856000000000001e-03
3.7341961961961960e+00	2.4896499999999999e-03
3.7342002002002004e+00	2.4937100000000001e-03
3.7342042042042043e+00	2.4978000000000001e-03
3.7342082082082082e+00	2.5019000000000000e-03
3.7342122122122121e+00	2.5060199999999999e-03
3.7342162162162160e+00	2.5101500000000001e-03
3.7342202202202204e+00	2.5143100000000001e-03
3.7342242242242243e+00	2.5184800000000000e-03
3.7342282282282282e+00	2.5226699999999999e-03
3.7342322322322321e+00	2.5268800000000000e-03
3.7342362362362360e+00	2.5311100000000000e-03
3.7342402402402404e+00	2.5353500000000000e-03
3.7342442442442443e+00	2.5396199999999998e-03
3.7342482482482482e+00	2.5439000000000000e-03
3.7342522522522521e+00	2.5482100000000000e-03
3.7342562562562565e+00	2.5525299999999999e-03
3.7342602602602604e+00	2.5568700000000001e-03
3.7342642642642643e+00	2.5612299999999998e-03
3.7342682682682682e+00	2.5656199999999998e-03
3.7342722722722721e+00	2.5700200000000001e-03
3.7342762762762765e+00	2.5744399999999999e-03
3.7342802802802804e+00	2.5788800000000000e-03
3.7342842842842843e+00	2.5833499999999999e-03
3.7342882882882882e+00	2.5878300000000002e-03
3.7342922922922921e+00	2.5923399999999998e-03
3.7342962962962964e+00	2.5968599999999999e-03
3.7343003003003004e+00	2.6014100000000002e-03
3.7343043043043043e+00	2.6059799999999999e-03
