3.7300000000000000e+00	1.2963899999999999e-03
3.7300100100100102e+00	1.2988500000000000e-03
3.7300200200200200e+00	1.3013100000000000e-03
3.7300300300300302e+00	1.3037800000000000e-03
3.7300400400400400e+00	1.3062499999999999e-03
3.7300500500500502e+00	1.3087200000000000e-03
3.7300600600600600e+00	1.3112000000000000e-03
3.7300700700700702e+00	1.3136900000000000e-03
3.7300800800800800e+00	1.3161700000000000e-03
3.7300900900900902e+00	1.3186700000000001e-03
3.7301001001001000e+00	1.3211600000000000e-03
3.7301101101101102e+00	1.3236599999999999e-03
3.7301201201201200e+00	1.3261700000000000e-03
3.7301301301301302e+00	1.3286699999999999e-03
3.7301401401401399e+00	1.3311900000000001e-03
3.7301501501501502e+00	1.3336999999999999e-03
3.7301601601601599e+00	1.3362300000000001e-03
3.7301701701701702e+00	1.3387500000000001e-03
3.7301801801801804e+00	1.3412800000000000e-03
3.7301901901901902e+00	1.3438199999999999e-03
3.7302002002002004e+00	1.3463500000000001e-03
3.7302102102102102e+00	1.3489000000000001e-03
3.7302202202202204e+00	1.3514499999999999e-03
3.7302302302302301e+00	1.3540000000000000e-03
3.7302402402402404e+00	1.3565500000000000e-03
3.7302502502502501e+00	1.3591100000000000e-03
3.7302602602602604e+00	1.3616800000000001e-03
3.7302702702702701e+00	1.3642500000000000e-03
3.7302802802802804e+00	1.3668199999999999e-03
3.7302902902902901e+00	1.3694000000000000e-03
3.7303003003003004e+00	1.3719900000000000e-03
3.7303103103103101e+00	1.3745800000000000e-03
3.7303203203203203e+00	1.3771700000000000e-03
3.7303303303303301e+00	1.3797700000000000e-03
3.7303403403403403e+00	1.3823700000000000e-03
3.7303503503503501e+00	1.3849800000000001e-03
3.7303603603603603e+00	1.3875900000000000e-03
3.7303703703703706e+00	1.3902000000000001e-03
3.7303803803803803e+00	1.3928300000000001e-03
3.7303903903903906e+00	1.3954499999999999e-03
3.7304004004004003e+00	1.3980799999999999e-03
3.7304104104104105e+00	1.4007200000000000e-03
3.7304204204204203e+00	1.4033600000000000e-03
3.7304304304304305e+00	1.4059999999999999e-03
3.7304404404404403e+00	1.4086599999999999e-03
3.7304504504504505e+00	1.4113100000000000e-03
3.7304604604604603e+00	1.4139700000000001e-03
3.7304704704704705e+00	1.4166400000000000e-03
3.7304804804804803e+00	1.4193100000000000e-03
3.7304904904904905e+00	1.4219800000000000e-03
3.7305005005005003e+00	1.4246700000000001e-03
3.7305105105105105e+00	1.4273500000000000e-03
3.7305205205205203e+00	1.4300400000000000e-03
3.7305305305305305e+00	1.4327400000000001e-03
3.7305405405405407e+00	1.4354400000000001e-03
3.7305505505505505e+00	1.4381500000000000e-03
3.7305605605605607e+00	1.4408600000000000e-03
3.7305705705705705e+00	1.4435800000000001e-03
3.7305805805805807e+00	1.4463000000000000e-03
3.7305905905905905e+00	1.4490300000000000e-03
3.7306006006006007e+00	1.4517700000000000e-03
3.7306106106106105e+00	1.4545000000000001e-03
3.7306206206206207e+00	1.4572500000000000e-03
3.7306306306306305e+00	1.4599999999999999e-03
3.7306406406406407e+00	1.4627600000000000e-03
3.7306506506506505e+00	1.4655200000000001e-03
3.7306606606606607e+00	1.4682899999999999e-03
3.7306706706706705e+00	1.4710599999999999e-03
